iter	Passed	Remaining
1605	13123	35906
1606	13128	35887
1607	13132	35868
1608	13135	35848
1609	13140	35830
1610	13144	35810
1611	13149	35793
1612	13152	35773
1613	13156	35753
1614	13161	35735
1615	13165	35715
1616	13168	35695
1617	13172	35674
1618	13176	35654
1619	13179	35634
1620	13183	35614
1621	13187	35594
1622	13191	35574
1623	13194	35554
1624	13203	35547
1625	13211	35539
1626	13218	35529
1627	13225	35516
1628	13231	35502
1629	13237	35490
1630	13245	35481
1631	13252	35469
1632	13259	35459
1633	13266	35448
1634	13273	35436
1635	13280	35425
1636	13287	35414
1637	13295	35405
1638	13303	35397
1639	13310	35385
1640	13317	35376
1641	13325	35368
1642	13334	35359
1643	13343	35354
1644	13349	35342
1645	13355	35327
1646	13360	35312
1647	13365	35296
1648	13370	35280
1649	13375	35262
1650	13380	35246
1651	13388	35236
1652	13397	35231
1653	13405	35224
1654	13412	35211
1655	13419	35202
1656	13426	35191
1657	13434	35182
1658	13441	35172
1659	13449	35162
1660	13457	35153
1661	13463	35141
1662	13471	35132
1663	13478	35120
1664	13484	35109
1665	13493	35103
1666	13502	35095
1667	13509	35085
1668	13517	35076
1669	13524	35067
1670	13532	35058
1671	13540	35048
1672	13546	35036
1673	13553	35025
1674	13561	35018
1675	13569	35008
